payment_id,tenant_id,due_date,payment_date,amount_due,amount_paid,late_fee,payment_status,payment_method,days_late,month_year
PAY001042,TEN0096,2023-05-01,2023-05-02,2618,2618.0,0.0,On Time,Credit Card,0,2023-05
PAY001043,TEN0096,2023-05-31,2023-06-02,2618,2618.0,0.0,On Time,Online Portal,0,2023-05
PAY001044,TEN0096,2023-06-30,2023-07-02,2618,2618.0,0.0,On Time,Check,0,2023-06
PAY001045,TEN0096,2023-07-30,2023-08-01,2618,2618.0,0.0,On Time,Credit Card,0,2023-07
PAY001046,TEN0096,2023-08-29,2023-08-31,2618,2618.0,0.0,On Time,ACH,0,2023-08
PAY001047,TEN0096,2023-09-28,2023-09-29,2618,2618.0,0.0,On Time,ACH,0,2023-09
PAY001048,TEN0096,2023-10-28,2023-10-30,2618,2618.0,0.0,On Time,Credit Card,0,2023-10
PAY001049,TEN0096,2023-11-27,2023-11-27,2618,2618.0,0.0,On Time,Credit Card,0,2023-11
PAY001050,TEN0096,2023-12-27,2023-12-28,2618,2618.0,0.0,On Time,Credit Card,0,2023-12
PAY001051,TEN0096,2024-01-26,2024-01-28,2618,2618.0,0.0,On Time,Online Portal,0,2024-01
PAY001052,TEN0096,2024-02-25,2024-02-27,2618,2618.0,0.0,On Time,Credit Card,0,2024-02
PAY001053,TEN0096,2024-03-26,2024-03-27,2618,2618.0,0.0,On Time,Credit Card,0,2024-03
PAY001054,TEN0096,2024-04-25,2024-04-27,2618,2618.0,0.0,On Time,Check,0,2024-04
PAY001055,TEN0096,2024-05-25,2024-05-25,2618,2618.0,0.0,On Time,Online Portal,0,2024-05
PAY001056,TEN0096,2024-06-24,2024-06-24,2618,2618.0,0.0,On Time,Check,0,2024-06
PAY001057,TEN0096,2024-07-24,2024-07-26,2618,2618.0,0.0,On Time,Online Portal,0,2024-07
PAY001058,TEN0097,2023-01-01,2023-01-03,906,906.0,0.0,On Time,ACH,0,2023-01
PAY001059,TEN0097,2023-01-31,2023-02-02,906,906.0,0.0,On Time,Online Portal,0,2023-01
PAY001060,TEN0097,2023-03-02,2023-03-03,906,906.0,0.0,On Time,Online Portal,0,2023-03
PAY001061,TEN0097,2023-04-01,2023-04-02,906,906.0,0.0,On Time,Online Portal,0,2023-04
PAY001062,TEN0097,2023-05-01,2023-05-28,906,951.3,45.3,Late,ACH,27,2023-05
PAY001063,TEN0097,2023-05-31,2023-06-14,906,951.3,45.3,Late,Online Portal,14,2023-05
PAY001064,TEN0097,2023-06-30,,906,0.0,0.0,Failed,Credit Card,26,2023-06
PAY001065,TEN0097,2023-07-30,2023-08-01,906,906.0,0.0,On Time,Credit Card,0,2023-07
PAY001066,TEN0097,2023-08-29,2023-09-27,906,951.3,45.3,Late,Credit Card,29,2023-08
PAY001067,TEN0097,2023-09-28,2023-09-28,906,906.0,0.0,On Time,Check,0,2023-09
PAY001068,TEN0097,2023-10-28,2023-10-29,906,906.0,0.0,On Time,ACH,0,2023-10
PAY001069,TEN0097,2023-11-27,2023-12-22,906,951.3,45.3,Late,Check,25,2023-11
PAY001070,TEN0097,2023-12-27,2024-01-25,906,951.3,45.3,Late,ACH,29,2023-12
PAY001071,TEN0097,2024-01-26,2024-01-28,906,906.0,0.0,On Time,Online Portal,0,2024-01
PAY001072,TEN0097,2024-02-25,2024-03-05,906,951.3,45.3,Late,Check,9,2024-02
PAY001073,TEN0098,2023-01-01,2023-01-03,2811,2811.0,0.0,On Time,ACH,0,2023-01
PAY001074,TEN0098,2023-01-31,2023-02-02,2811,2811.0,0.0,On Time,Check,0,2023-01
PAY001075,TEN0098,2023-03-02,2023-03-04,2811,2811.0,0.0,On Time,Credit Card,0,2023-03
PAY001076,TEN0098,2023-04-01,2023-04-03,2811,2811.0,0.0,On Time,ACH,0,2023-04
PAY001077,TEN0098,2023-05-01,2023-05-03,2811,2811.0,0.0,On Time,Credit Card,0,2023-05
PAY001078,TEN0100,2023-01-01,2023-01-02,2883,2883.0,0.0,On Time,ACH,0,2023-01
PAY001079,TEN0100,2023-01-31,2023-02-02,2883,2883.0,0.0,On Time,ACH,0,2023-01
PAY001080,TEN0100,2023-03-02,2023-03-03,2883,2883.0,0.0,On Time,Online Portal,0,2023-03
PAY001081,TEN0100,2023-04-01,2023-04-02,2883,2883.0,0.0,On Time,Credit Card,0,2023-04
PAY001082,TEN0100,2023-05-01,2023-05-03,2883,2883.0,0.0,On Time,Online Portal,0,2023-05
PAY001083,TEN0100,2023-05-31,2023-06-02,2883,2883.0,0.0,On Time,ACH,0,2023-05
PAY001084,TEN0100,2023-06-30,2023-06-30,2883,2883.0,0.0,On Time,ACH,0,2023-06
PAY001085,TEN0100,2023-07-30,2023-07-31,2883,2883.0,0.0,On Time,Online Portal,0,2023-07
PAY001086,TEN0100,2023-08-29,2023-08-30,2883,2883.0,0.0,On Time,Check,0,2023-08
PAY001087,TEN0100,2023-09-28,2023-09-30,2883,2883.0,0.0,On Time,ACH,0,2023-09
PAY001088,TEN0100,2023-10-28,2023-10-28,2883,2883.0,0.0,On Time,Online Portal,0,2023-10
PAY001089,TEN0100,2023-11-27,2023-11-27,2883,2883.0,0.0,On Time,Check,0,2023-11
PAY001090,TEN0100,2023-12-27,2023-12-28,2883,2883.0,0.0,On Time,ACH,0,2023-12
PAY001091,TEN0100,2024-01-26,2024-01-26,2883,2883.0,0.0,On Time,ACH,0,2024-01
PAY001092,TEN0100,2024-02-25,2024-02-25,2883,2883.0,0.0,On Time,Credit Card,0,2024-02
PAY001093,TEN0100,2024-03-26,2024-03-26,2883,2883.0,0.0,On Time,ACH,0,2024-03
PAY001094,TEN0100,2024-04-25,2024-04-26,2883,2883.0,0.0,On Time,ACH,0,2024-04
PAY001095,TEN0100,2024-05-25,2024-05-27,2883,2883.0,0.0,On Time,Check,0,2024-05
PAY001096,TEN0100,2024-06-24,2024-06-26,2883,2883.0,0.0,On Time,Online Portal,0,2024-06
PAY001097,TEN0100,2024-07-24,2024-07-26,2883,2883.0,0.0,On Time,Online Portal,0,2024-07
PAY001098,TEN0100,2024-08-23,2024-08-23,2883,2883.0,0.0,On Time,ACH,0,2024-08
PAY001099,TEN0100,2024-09-22,2024-09-23,2883,2883.0,0.0,On Time,Credit Card,0,2024-09
PAY001100,TEN0100,2024-10-22,2024-10-24,2883,2883.0,0.0,On Time,ACH,0,2024-10
PAY001101,TEN0100,2024-11-21,2024-11-21,2883,2883.0,0.0,On Time,Online Portal,0,2024-11
PAY001102,TEN0101,2023-01-01,2023-01-03,2714,2714.0,0.0,On Time,Online Portal,0,2023-01
PAY001103,TEN0101,2023-01-31,2023-02-02,2714,2714.0,0.0,On Time,ACH,0,2023-01
PAY001104,TEN0101,2023-03-02,2023-03-03,2714,2714.0,0.0,On Time,Online Portal,0,2023-03
PAY001105,TEN0101,2023-04-01,2023-04-03,2714,2714.0,0.0,On Time,Online Portal,0,2023-04
PAY001106,TEN0102,2023-01-01,2023-01-03,3154,3154.0,0.0,On Time,ACH,0,2023-01
PAY001107,TEN0102,2023-01-31,2023-02-01,3154,3154.0,0.0,On Time,Online Portal,0,2023-01
PAY001108,TEN0102,2023-03-02,2023-03-04,3154,3154.0,0.0,On Time,ACH,0,2023-03
PAY001109,TEN0102,2023-04-01,2023-04-03,3154,3154.0,0.0,On Time,ACH,0,2023-04
PAY001110,TEN0102,2023-05-01,2023-05-02,3154,3154.0,0.0,On Time,Check,0,2023-05
PAY001111,TEN0102,2023-05-31,2023-05-31,3154,3154.0,0.0,On Time,ACH,0,2023-05
PAY001112,TEN0102,2023-06-30,2023-06-30,3154,3154.0,0.0,On Time,Check,0,2023-06
PAY001113,TEN0102,2023-07-30,2023-07-31,3154,3154.0,0.0,On Time,Credit Card,0,2023-07
PAY001114,TEN0102,2023-08-29,2023-08-31,3154,3154.0,0.0,On Time,Online Portal,0,2023-08
PAY001115,TEN0102,2023-09-28,2023-09-28,3154,3154.0,0.0,On Time,ACH,0,2023-09
PAY001116,TEN0103,2023-01-01,2023-01-22,1328,1394.4,66.4,Late,Credit Card,21,2023-01
PAY001117,TEN0103,2023-01-31,2023-02-02,1328,1328.0,0.0,On Time,Check,0,2023-01
PAY001118,TEN0103,2023-03-02,2023-03-14,1328,1394.4,66.4,Late,Credit Card,12,2023-03
PAY001119,TEN0103,2023-04-01,2023-04-01,1328,1328.0,0.0,On Time,Check,0,2023-04
PAY001120,TEN0104,2023-01-01,2023-01-03,1723,1723.0,0.0,On Time,ACH,0,2023-01
PAY001121,TEN0104,2023-01-31,2023-01-31,1723,1723.0,0.0,On Time,Check,0,2023-01
PAY001122,TEN0104,2023-03-02,2023-03-02,1723,1723.0,0.0,On Time,ACH,0,2023-03
PAY001123,TEN0104,2023-04-01,2023-04-03,1723,1723.0,0.0,On Time,Online Portal,0,2023-04
PAY001124,TEN0105,2023-01-01,2023-01-02,3316,3316.0,0.0,On Time,Credit Card,0,2023-01
PAY001125,TEN0105,2023-01-31,2023-02-01,3316,3316.0,0.0,On Time,Credit Card,0,2023-01
PAY001126,TEN0105,2023-03-02,2023-03-03,3316,3316.0,0.0,On Time,ACH,0,2023-03
PAY001127,TEN0105,2023-04-01,2023-04-01,3316,3316.0,0.0,On Time,Check,0,2023-04
PAY001128,TEN0105,2023-05-01,2023-05-02,3316,3316.0,0.0,On Time,Check,0,2023-05
PAY001129,TEN0105,2023-05-31,2023-06-02,3316,3316.0,0.0,On Time,Credit Card,0,2023-05
PAY001130,TEN0105,2023-06-30,2023-07-01,3316,3316.0,0.0,On Time,Check,0,2023-06
PAY001131,TEN0105,2023-07-30,2023-07-30,3316,3316.0,0.0,On Time,Credit Card,0,2023-07
PAY001132,TEN0105,2023-08-29,,3316,0.0,0.0,Failed,ACH,14,2023-08
PAY001133,TEN0105,2023-09-28,2023-09-29,3316,3316.0,0.0,On Time,Check,0,2023-09
PAY001134,TEN0105,2023-10-28,2023-10-29,3316,3316.0,0.0,On Time,ACH,0,2023-10
PAY001135,TEN0105,2023-11-27,2023-11-27,3316,3316.0,0.0,On Time,Check,0,2023-11
PAY001136,TEN0105,2023-12-27,2023-12-27,3316,3316.0,0.0,On Time,Credit Card,0,2023-12
PAY001137,TEN0105,2024-01-26,2024-01-27,3316,3316.0,0.0,On Time,Check,0,2024-01
PAY001138,TEN0105,2024-02-25,2024-02-25,3316,3316.0,0.0,On Time,Check,0,2024-02
PAY001139,TEN0105,2024-03-26,2024-03-26,3316,3316.0,0.0,On Time,ACH,0,2024-03
PAY001140,TEN0105,2024-04-25,2024-04-25,3316,3316.0,0.0,On Time,Online Portal,0,2024-04
PAY001141,TEN0106,2023-01-01,2023-01-01,916,916.0,0.0,On Time,Credit Card,0,2023-01
PAY001142,TEN0106,2023-01-31,2023-02-01,916,916.0,0.0,On Time,Online Portal,0,2023-01
PAY001143,TEN0106,2023-03-02,2023-03-30,916,961.8,45.8,Late,Check,28,2023-03
PAY001144,TEN0106,2023-04-01,2023-04-03,916,916.0,0.0,On Time,Online Portal,0,2023-04
PAY001145,TEN0106,2023-05-01,2023-05-01,916,916.0,0.0,On Time,ACH,0,2023-05
PAY001146,TEN0106,2023-05-31,2023-06-07,916,961.8,45.8,Late,Check,7,2023-05
PAY001147,TEN0106,2023-06-30,2023-07-02,916,916.0,0.0,On Time,Credit Card,0,2023-06
PAY001148,TEN0106,2023-07-30,2023-08-15,916,961.8,45.8,Late,Check,16,2023-07
PAY001149,TEN0106,2023-08-29,2023-08-31,916,916.0,0.0,On Time,Check,0,2023-08
PAY001150,TEN0106,2023-09-28,2023-09-29,916,916.0,0.0,On Time,Check,0,2023-09
PAY001151,TEN0106,2023-10-28,2023-11-01,916,961.8,45.8,Late,Credit Card,4,2023-10
PAY001152,TEN0106,2023-11-27,2023-11-29,916,916.0,0.0,On Time,Online Portal,0,2023-11
PAY001153,TEN0106,2023-12-27,2024-01-01,916,961.8,45.8,Late,ACH,5,2023-12
PAY001154,TEN0106,2024-01-26,2024-02-10,916,961.8,45.8,Late,Credit Card,15,2024-01
PAY001155,TEN0106,2024-02-25,2024-02-26,916,916.0,0.0,On Time,Check,0,2024-02
PAY001156,TEN0106,2024-03-26,2024-04-09,916,961.8,45.8,Late,Online Portal,14,2024-03
PAY001157,TEN0106,2024-04-25,2024-04-26,916,916.0,0.0,On Time,Online Portal,0,2024-04
PAY001158,TEN0106,2024-05-25,2024-06-09,916,961.8,45.8,Late,ACH,15,2024-05
PAY001159,TEN0106,2024-06-24,2024-07-03,916,961.8,45.8,Late,Check,9,2024-06
PAY001160,TEN0106,2024-07-24,2024-08-05,916,961.8,45.8,Late,Online Portal,12,2024-07
PAY001161,TEN0106,2024-08-23,2024-08-24,916,916.0,0.0,On Time,Credit Card,0,2024-08
PAY001162,TEN0106,2024-09-22,2024-09-22,916,916.0,0.0,On Time,ACH,0,2024-09
PAY001163,TEN0106,2024-10-22,2024-11-10,916,961.8,45.8,Late,ACH,19,2024-10
PAY001164,TEN0107,2023-01-01,2023-01-02,3429,3429.0,0.0,On Time,Online Portal,0,2023-01
PAY001165,TEN0107,2023-01-31,2023-02-01,3429,3429.0,0.0,On Time,Online Portal,0,2023-01
PAY001166,TEN0107,2023-03-02,2023-03-03,3429,3429.0,0.0,On Time,Credit Card,0,2023-03
PAY001167,TEN0107,2023-04-01,2023-04-01,3429,3429.0,0.0,On Time,Check,0,2023-04
PAY001168,TEN0107,2023-05-01,2023-05-02,3429,3429.0,0.0,On Time,ACH,0,2023-05
PAY001169,TEN0107,2023-05-31,2023-05-31,3429,3429.0,0.0,On Time,Credit Card,0,2023-05
PAY001170,TEN0107,2023-06-30,2023-07-02,3429,3429.0,0.0,On Time,ACH,0,2023-06
PAY001171,TEN0107,2023-07-30,2023-07-30,3429,3429.0,0.0,On Time,ACH,0,2023-07
PAY001172,TEN0107,2023-08-29,2023-08-30,3429,3429.0,0.0,On Time,ACH,0,2023-08
PAY001173,TEN0107,2023-09-28,2023-09-29,3429,3429.0,0.0,On Time,Check,0,2023-09
PAY001174,TEN0107,2023-10-28,2023-10-29,3429,3429.0,0.0,On Time,Credit Card,0,2023-10
PAY001175,TEN0107,2023-11-27,2023-11-29,3429,3429.0,0.0,On Time,Credit Card,0,2023-11
PAY001176,TEN0107,2023-12-27,2023-12-29,3429,3429.0,0.0,On Time,Check,0,2023-12
PAY001177,TEN0107,2024-01-26,2024-01-28,3429,3429.0,0.0,On Time,Credit Card,0,2024-01
PAY001178,TEN0107,2024-02-25,2024-02-26,3429,3429.0,0.0,On Time,Credit Card,0,2024-02
PAY001179,TEN0107,2024-03-26,2024-03-27,3429,3429.0,0.0,On Time,Online Portal,0,2024-03
PAY001180,TEN0107,2024-04-25,2024-04-27,3429,3429.0,0.0,On Time,ACH,0,2024-04
PAY001181,TEN0108,2023-01-01,2023-01-01,1447,1447.0,0.0,On Time,Online Portal,0,2023-01
PAY001182,TEN0108,2023-01-31,2023-02-26,1447,1519.35,72.35,Late,Online Portal,26,2023-01
PAY001183,TEN0108,2023-03-02,2023-03-23,1447,1519.35,72.35,Late,Online Portal,21,2023-03
PAY001184,TEN0108,2023-04-01,2023-04-02,1447,1447.0,0.0,On Time,Credit Card,0,2023-04
PAY001185,TEN0108,2023-05-01,2023-05-02,1447,1447.0,0.0,On Time,Check,0,2023-05
PAY001186,TEN0108,2023-05-31,2023-06-25,1447,1519.35,72.35,Late,Online Portal,25,2023-05
PAY001187,TEN0108,2023-06-30,,1447,0.0,0.0,Failed,Check,20,2023-06
PAY001188,TEN0108,2023-07-30,2023-07-30,1447,1447.0,0.0,On Time,Credit Card,0,2023-07
PAY001189,TEN0108,2023-08-29,2023-08-29,1447,1447.0,0.0,On Time,Online Portal,0,2023-08
PAY001190,TEN0108,2023-09-28,2023-09-29,1447,1447.0,0.0,On Time,Credit Card,0,2023-09
PAY001191,TEN0108,2023-10-28,2023-11-13,1447,1519.35,72.35,Late,Online Portal,16,2023-10
PAY001192,TEN0108,2023-11-27,2023-11-29,1447,1447.0,0.0,On Time,Credit Card,0,2023-11
PAY001193,TEN0108,2023-12-27,2023-12-30,1447,1519.35,72.35,Late,ACH,3,2023-12
PAY001194,TEN0108,2024-01-26,2024-01-26,1447,1447.0,0.0,On Time,Credit Card,0,2024-01
PAY001195,TEN0108,2024-02-25,2024-02-27,1447,1447.0,0.0,On Time,Online Portal,0,2024-02
PAY001196,TEN0108,2024-03-26,2024-03-26,1447,1447.0,0.0,On Time,Online Portal,0,2024-03
PAY001197,TEN0108,2024-04-25,2024-05-10,1447,1519.35,72.35,Late,ACH,15,2024-04
PAY001198,TEN0108,2024-05-25,2024-06-11,1447,1519.35,72.35,Late,Credit Card,17,2024-05
PAY001199,TEN0109,2023-01-01,2023-01-03,2214,2214.0,0.0,On Time,Check,0,2023-01
PAY001200,TEN0109,2023-01-31,2023-02-02,2214,2214.0,0.0,On Time,Online Portal,0,2023-01
PAY001201,TEN0109,2023-03-02,2023-03-02,2214,2214.0,0.0,On Time,ACH,0,2023-03
PAY001202,TEN0109,2023-04-01,2023-04-02,2214,2214.0,0.0,On Time,Credit Card,0,2023-04
PAY001203,TEN0109,2023-05-01,2023-05-02,2214,2214.0,0.0,On Time,ACH,0,2023-05
PAY001204,TEN0111,2023-01-01,,2141,0.0,0.0,Failed,Credit Card,19,2023-01
PAY001205,TEN0111,2023-01-31,2023-02-01,2141,2141.0,0.0,On Time,Online Portal,0,2023-01
PAY001206,TEN0111,2023-03-02,2023-03-08,2141,2248.05,107.05,Late,Online Portal,6,2023-03
PAY001207,TEN0111,2023-04-01,2023-04-01,2141,2141.0,0.0,On Time,Online Portal,0,2023-04
PAY001208,TEN0111,2023-05-01,2023-05-01,2141,2141.0,0.0,On Time,Check,0,2023-05
PAY001209,TEN0111,2023-05-31,2023-06-01,2141,2141.0,0.0,On Time,Online Portal,0,2023-05
PAY001210,TEN0111,2023-06-30,2023-07-02,2141,2141.0,0.0,On Time,Online Portal,0,2023-06
PAY001211,TEN0111,2023-07-30,2023-08-20,2141,2248.05,107.05,Late,Check,21,2023-07
PAY001212,TEN0111,2023-08-29,2023-08-31,2141,2141.0,0.0,On Time,Online Portal,0,2023-08
PAY001213,TEN0111,2023-09-28,2023-09-28,2141,2141.0,0.0,On Time,Check,0,2023-09
PAY001214,TEN0111,2023-10-28,2023-10-29,2141,2141.0,0.0,On Time,Check,0,2023-10
PAY001215,TEN0111,2023-11-27,2023-11-29,2141,2141.0,0.0,On Time,Online Portal,0,2023-11
PAY001216,TEN0111,2023-12-27,2023-12-29,2141,2141.0,0.0,On Time,ACH,0,2023-12
PAY001217,TEN0111,2024-01-26,2024-01-27,2141,2141.0,0.0,On Time,Online Portal,0,2024-01
PAY001218,TEN0111,2024-02-25,2024-02-27,2141,2141.0,0.0,On Time,Credit Card,0,2024-02
PAY001219,TEN0111,2024-03-26,2024-03-26,2141,2141.0,0.0,On Time,Online Portal,0,2024-03
PAY001220,TEN0111,2024-04-25,2024-04-27,2141,2141.0,0.0,On Time,Online Portal,0,2024-04
PAY001221,TEN0112,2023-01-01,2023-01-25,1168,1226.4,58.4,Late,ACH,24,2023-01
PAY001222,TEN0112,2023-01-31,2023-02-04,1168,1226.4,58.4,Late,Check,4,2023-01
PAY001223,TEN0112,2023-03-02,2023-03-25,1168,1226.4,58.4,Late,ACH,23,2023-03
PAY001224,TEN0112,2023-04-01,2023-04-03,1168,1168.0,0.0,On Time,Check,0,2023-04
PAY001225,TEN0112,2023-05-01,2023-05-02,1168,1168.0,0.0,On Time,ACH,0,2023-05
PAY001226,TEN0112,2023-05-31,2023-05-31,1168,1168.0,0.0,On Time,ACH,0,2023-05
PAY001227,TEN0112,2023-06-30,2023-07-01,1168,1168.0,0.0,On Time,Online Portal,0,2023-06
PAY001228,TEN0112,2023-07-30,2023-08-10,1168,1226.4,58.4,Late,ACH,11,2023-07
PAY001229,TEN0112,2023-08-29,2023-09-03,1168,1226.4,58.4,Late,Online Portal,5,2023-08
PAY001230,TEN0112,2023-09-28,2023-10-24,1168,1226.4,58.4,Late,Check,26,2023-09
PAY001231,TEN0112,2023-10-28,2023-10-31,1168,1226.4,58.4,Late,Check,3,2023-10
PAY001232,TEN0112,2023-11-27,2023-12-23,1168,1226.4,58.4,Late,Online Portal,26,2023-11
PAY001233,TEN0112,2023-12-27,2024-01-16,1168,1226.4,58.4,Late,Online Portal,20,2023-12
PAY001234,TEN0112,2024-01-26,2024-02-24,1168,1226.4,58.4,Late,Check,29,2024-01
PAY001235,TEN0112,2024-02-25,2024-02-28,1168,1226.4,58.4,Late,Check,3,2024-02
PAY001236,TEN0112,2024-03-26,2024-04-15,1168,1226.4,58.4,Late,Check,20,2024-03
PAY001237,TEN0112,2024-04-25,,1168,0.0,0.0,Failed,Credit Card,27,2024-04
PAY001238,TEN0113,2023-01-01,2023-01-01,2827,2827.0,0.0,On Time,Check,0,2023-01
PAY001239,TEN0113,2023-01-31,2023-02-02,2827,2827.0,0.0,On Time,Check,0,2023-01
PAY001240,TEN0113,2023-03-02,2023-03-02,2827,2827.0,0.0,On Time,ACH,0,2023-03
PAY001241,TEN0113,2023-04-01,2023-04-02,2827,2827.0,0.0,On Time,Online Portal,0,2023-04
PAY001242,TEN0113,2023-05-01,,2827,0.0,0.0,Failed,Online Portal,3,2023-05
PAY001243,TEN0113,2023-05-31,2023-05-31,2827,2827.0,0.0,On Time,Credit Card,0,2023-05
PAY001244,TEN0113,2023-06-30,2023-06-30,2827,2827.0,0.0,On Time,ACH,0,2023-06
PAY001245,TEN0114,2023-01-01,2023-01-01,2298,2298.0,0.0,On Time,Credit Card,0,2023-01
PAY001246,TEN0114,2023-01-31,2023-02-02,2298,2298.0,0.0,On Time,ACH,0,2023-01
PAY001247,TEN0114,2023-03-02,2023-03-02,2298,2298.0,0.0,On Time,Check,0,2023-03
PAY001248,TEN0115,2023-01-01,2023-01-20,2865,3008.25,143.25,Late,Credit Card,19,2023-01
PAY001249,TEN0115,2023-01-31,2023-02-02,2865,2865.0,0.0,On Time,Check,0,2023-01
PAY001250,TEN0115,2023-03-02,2023-03-04,2865,2865.0,0.0,On Time,Online Portal,0,2023-03
PAY001251,TEN0115,2023-04-01,2023-04-01,2865,2865.0,0.0,On Time,Check,0,2023-04
PAY001252,TEN0115,2023-05-01,2023-05-02,2865,2865.0,0.0,On Time,Credit Card,0,2023-05
PAY001253,TEN0115,2023-05-31,2023-06-01,2865,2865.0,0.0,On Time,Credit Card,0,2023-05
PAY001254,TEN0115,2023-06-30,2023-07-09,2865,3008.25,143.25,Late,ACH,9,2023-06
PAY001255,TEN0115,2023-07-30,2023-07-31,2865,2865.0,0.0,On Time,Credit Card,0,2023-07
PAY001256,TEN0116,2023-01-01,2023-01-10,2413,2533.65,120.65,Late,Online Portal,9,2023-01
PAY001257,TEN0116,2023-01-31,2023-01-31,2413,2413.0,0.0,On Time,Check,0,2023-01
PAY001258,TEN0116,2023-03-02,2023-03-08,2413,2533.65,120.65,Late,Online Portal,6,2023-03
PAY001259,TEN0116,2023-04-01,2023-04-03,2413,2413.0,0.0,On Time,Check,0,2023-04
PAY001260,TEN0117,2023-01-01,2023-01-28,985,1034.25,49.25,Late,Credit Card,27,2023-01
PAY001261,TEN0117,2023-01-31,2023-02-02,985,985.0,0.0,On Time,Online Portal,0,2023-01
PAY001262,TEN0117,2023-03-02,2023-03-05,985,1034.25,49.25,Late,Online Portal,3,2023-03
PAY001263,TEN0117,2023-04-01,2023-04-24,985,1034.25,49.25,Late,ACH,23,2023-04
PAY001264,TEN0117,2023-05-01,2023-05-23,985,1034.25,49.25,Late,ACH,22,2023-05
PAY001265,TEN0117,2023-05-31,2023-06-26,985,1034.25,49.25,Late,Check,26,2023-05
PAY001266,TEN0117,2023-06-30,2023-06-30,985,985.0,0.0,On Time,Check,0,2023-06
PAY001267,TEN0117,2023-07-30,2023-08-11,985,1034.25,49.25,Late,Online Portal,12,2023-07
PAY001268,TEN0117,2023-08-29,2023-09-02,985,1034.25,49.25,Late,Online Portal,4,2023-08
PAY001269,TEN0117,2023-09-28,2023-09-29,985,985.0,0.0,On Time,Check,0,2023-09
PAY001270,TEN0117,2023-10-28,2023-11-20,985,1034.25,49.25,Late,ACH,23,2023-10
PAY001271,TEN0117,2023-11-27,2023-11-28,985,985.0,0.0,On Time,Credit Card,0,2023-11
PAY001272,TEN0117,2023-12-27,2023-12-27,985,985.0,0.0,On Time,Credit Card,0,2023-12
PAY001273,TEN0118,2023-01-01,2023-01-03,1465,1465.0,0.0,On Time,ACH,0,2023-01
PAY001274,TEN0118,2023-01-31,2023-02-02,1465,1465.0,0.0,On Time,Check,0,2023-01
PAY001275,TEN0118,2023-03-02,2023-03-04,1465,1465.0,0.0,On Time,Check,0,2023-03
PAY001276,TEN0118,2023-04-01,2023-04-02,1465,1465.0,0.0,On Time,Credit Card,0,2023-04
PAY001277,TEN0118,2023-05-01,2023-05-03,1465,1465.0,0.0,On Time,ACH,0,2023-05
PAY001278,TEN0118,2023-05-31,2023-06-01,1465,1465.0,0.0,On Time,ACH,0,2023-05
PAY001279,TEN0118,2023-06-30,2023-06-30,1465,1465.0,0.0,On Time,Check,0,2023-06
PAY001280,TEN0118,2023-07-30,2023-07-30,1465,1465.0,0.0,On Time,ACH,0,2023-07
PAY001281,TEN0118,2023-08-29,2023-08-31,1465,1465.0,0.0,On Time,Check,0,2023-08
PAY001282,TEN0118,2023-09-28,2023-09-28,1465,1465.0,0.0,On Time,Online Portal,0,2023-09
PAY001283,TEN0118,2023-10-28,2023-10-29,1465,1465.0,0.0,On Time,Check,0,2023-10
PAY001284,TEN0118,2023-11-27,2023-11-27,1465,1465.0,0.0,On Time,Online Portal,0,2023-11
PAY001285,TEN0118,2023-12-27,2023-12-27,1465,1465.0,0.0,On Time,Credit Card,0,2023-12
PAY001286,TEN0120,2023-01-01,2023-01-03,3244,3244.0,0.0,On Time,Check,0,2023-01
PAY001287,TEN0120,2023-01-31,2023-02-28,3244,3406.2,162.2,Late,Credit Card,28,2023-01
PAY001288,TEN0120,2023-03-02,2023-03-10,3244,3406.2,162.2,Late,Online Portal,8,2023-03
PAY001289,TEN0120,2023-04-01,2023-04-03,3244,3244.0,0.0,On Time,Online Portal,0,2023-04
PAY001290,TEN0120,2023-05-01,2023-05-02,3244,3244.0,0.0,On Time,ACH,0,2023-05
PAY001291,TEN0120,2023-05-31,2023-06-01,3244,3244.0,0.0,On Time,ACH,0,2023-05
PAY001292,TEN0120,2023-06-30,2023-07-01,3244,3244.0,0.0,On Time,Check,0,2023-06
PAY001293,TEN0120,2023-07-30,2023-07-30,3244,3244.0,0.0,On Time,Credit Card,0,2023-07
PAY001294,TEN0120,2023-08-29,2023-09-10,3244,3406.2,162.2,Late,Online Portal,12,2023-08
PAY001295,TEN0120,2023-09-28,2023-09-29,3244,3244.0,0.0,On Time,ACH,0,2023-09
PAY001296,TEN0120,2023-10-28,2023-11-22,3244,3406.2,162.2,Late,Check,25,2023-10
PAY001297,TEN0120,2023-11-27,2023-11-27,3244,3244.0,0.0,On Time,ACH,0,2023-11
PAY001298,TEN0121,2023-01-01,2023-01-02,929,929.0,0.0,On Time,Online Portal,0,2023-01
PAY001299,TEN0121,2023-01-31,2023-02-01,929,929.0,0.0,On Time,Online Portal,0,2023-01
PAY001300,TEN0121,2023-03-02,2023-03-03,929,929.0,0.0,On Time,Online Portal,0,2023-03
PAY001301,TEN0121,2023-04-01,2023-04-03,929,929.0,0.0,On Time,ACH,0,2023-04
PAY001302,TEN0121,2023-05-01,2023-05-01,929,929.0,0.0,On Time,ACH,0,2023-05
PAY001303,TEN0121,2023-05-31,2023-06-02,929,929.0,0.0,On Time,Check,0,2023-05
PAY001304,TEN0121,2023-06-30,2023-07-01,929,929.0,0.0,On Time,Credit Card,0,2023-06
